sentences,toxic
cái gì độc quyền cũng đều không tốt cho dân.,0
mưa gió bão bùng,0
cũng hay lắm đó moi_nguoi,0
cuối năm xem gặp nhau cuối năm rồi. tình hình tham nhũng ở mức ổn định emoji emoji emoji emoji emoji emoji,1
bú cần thôi anh emoji emoji,0
cang ngay hieu cang đep duyen lam em,0
ngọc thảo ???,0
đúng vạy đó anh,0
câu fame vớ vẩn,1
nghĩa cho tôi xin video được khong ông,0
sai quá sai :))),0
tôi thấy ông can đang đứng đó - bụng bự da vàng túi đồ to ...,0
hoàng cn về làm vài nháy chứ béo gì kk,0
phan xích long b eyy emoji emoji,0
"đi cách ly chứ có phải đi chết đâu, ăn uống vui chơi đầy đủ, wf căng đét còn đc chữa trị miễn phí trốn gì gớm vậy, emoji",0
rất thiệt tình,0
chửi thế này là bthg đấy :)) chắc nó làm cả việt nam khổ vì nó câu chửi cũng chẳng lj được nó,1
linh pham hân lê trương hạnh anh bắt trend trc thời đại kìa các e,0
thả tim cho thầy :v,0
thật sự vĩ đại emoji_love,0
nguyễn hữu thanh hâhhaha nó vã khong kịp thấy,0
đăng mấy clip cũ hoài tội người ta. người ta xin lỗi rồi. làm việc ý nghĩa hơn đi. phản ánh mấy người không có ý thuc chống dịch đi.,0
nói hay làm giở....,0
công nhân sửa chữa đường dùng máy công suất lớn thổi bụi mù mịt giữa phố_hà nội vn mới có,1
"thảo đào văn nghèo nó đéo bỏ là tốt rồi ,",1
nghe bao cao su nhưng lại rất ba con sói,0
đúng hình mất 5 tiếng -.-,0
minh châu chất e ưii,0
từ lúc cáo ra đời sói nhà mình cáu hơi nhiều :v,0
buòin lắm anh ơi:((,0
vui vãi chưởng kk,0
chậm thoi,0
lâu lắm mới nghe cụ cọp nói chuyện đâu đó đàng hoàng. mừng cho cụ.,0
tyle tyle mụ nghĩa chứ ai nữa kk,0
a xamlol qua,1
cực kì thuyết phục,0
:v bắt gặp ở đâu vậy br,0
một con bò vừa cmt,1
nguyễn hoài trang :)))),0
"tính mở bán bao cao su, đồ chơi các loại chắc qua nhật zô hãng phim con heo xin phép mới đc bán emoji emoji emoji emoji , em hổng có tiền đi nhật emoji emoji emoji emoji",0
hoàng dương j toi co ne,0
an an cánh hoa bướm xinh xinh emoji emoji emoji,0
toang quá thầy ơii :))),0
ý thức kb so sánh với cái thứ rác rưởi gì luôn emoji emoji,1
h mới hiểu thế nào là ngậm bút .,0
"dân mỹ muốn giàu thì phait đồng lòng yêu cầu tổng thống giết hết bọn ăn bám việt nam cộng hòa . làm hạo tổn báo nhiêu kinh phí mỹ, gánh nặng cho dân mỹ",1
ổn quá mà :))),0
chỉ cần 1 hero độtày nữa là lên 3sao rồi vậy mà :(((,0
co ba tam long tot lam do lam phuoc nua,0
không biết tag ai ngoài tiến cù :))),0
trend mới khá hài hước của giới trẻ :))),0
mat so chi roi cho e so chi lai di,0
với cái câu làm róp rẻng nữa á ban,0
doanh nguyễn mỗi bạn biết :(((,0
phạm dương mời con mèo mà,0
tú anhtrần phương dung tiên nè,0
dân chơi đây rồi,0
"nói bán laptop cứ lấy ra sài, ngta thấy roi ai mua",0
clm nó dơ như chó rách,1
cô minh hiếu nc dễ thương dì đâu à. love cô emoji emoji,0
nguyễn thái quý i,0
trịnh anh xl cậu mình bức xúc quá,0
sao nó đứng lun vậy thầy,0
hình như là cầu nguyễn văn linh qua phước kiểng đúng khong . lúc trc là 2 chiều nhé sau này mới là một chiều .,0
lê quang trường có chứ,0
le minh duc xem film lần cuối cùng trong năm anh nhỉ :3,0
trả đĩa bay tôi về emoji,0
"a ơi a có thể giải thích lại giúp e quy tắc duyệt bài của gr được khong ạ? e có up vài bài, cả ảnh meme cả 1 tấm chụp với a mà khong hiểu sao mod xóa hết, có phải là bài của e khong đủ tiêu chuẩn hay vi phạm nội quy gì khong a??",0
vs lại nhìu quảng cáo quá,0
i love aba emoji_love emoji_love,0
tránh ra để cụ emoji,0
thuan tran 1 cái áo 4 thằng mặc :v,0
lê khanh kiếm tiền j dại vậy ba? emoji emoji,0
ôi con đàn bà ngu hại nc hại dân....giau thi kêu bố m xung tiền vao công quỷ để phòng chóng cái tác hại cua m đi con ml,1
trường tao năm nay khịa thêm cái logo thấy mà tức ă,0
"đôi khi, chúng ta phải chọn điều buồn nhất vì đó là điều tốt nhất cho tất cả",0
cực kì thuyết phục !!! :)),0
"sau khi đọc hết bài viết của nls, tôi thấy chi tiết này khá bất lợi cho hdh. do hải đưa tiền cho c vân đi mua trái cây, dựa vào ánh đèn trên lầu 1, và thức ăn nhuyễn trong dạ dày và luật sư đặt ra giả thuyết vụ án phải xảy ra sau 22h30. nhưng khi có kh",0
nó ở cái tầm trất,0
nhii bờmm sẽ bị phạt chứ? mong là bị phạt nặng,0
khong live a thay ????,0
tự vẽ đẹp hơn đi đặt anh ưi :))),0
ok đẹp trai nhé abe,0
cc,1
thâm,0
cong suc bao lau cua minh cung dang nhe,0
nguyễn văn huân hay hò không?,0
anhthu dang tuong ma,0
trần ngọc duy chiến này có tiền uống cà phee xĩu lên xĩu xún mà khỏi xin roi. đi masa đồ bấy mình khỏi cần gom ngày 5k luôn. vô 1 khúc sòyy kk,0
dối gian lường gạt emoji emoji,1
khúc đầu nó lại khớp nhạc vãii nguyễn hạnh,0
đúng là con trai của bố :)),0
sao đéo quỳ xuống cho nó dẫm lên lưng,1
nhị thắng flow nhaa,0
cũng vui hầy,0
kêu vậy là thầy giận,0
khong tính tiền nhed,0
t bt thế nào khúc cuối sẽ là khong-icm mà emoji,0
chẳng bảo sao việt nam gần đây ung thư càng tăng,1
đơm chết mẹ nó liền :)),1
vler. cái bọn này mà. khong làm cái này thì tụi nó cũng kiếm ăn bằng cái khác thôi.,1
khi tao thực hành những gì abe dạy )),0
thấy hay thì hãy để lại 1 like nhaa emoji emoji,0
trung :v,0
quốc thắng chẳng có gì tỏ vẻ ghê gớm ở đây cả. các bạn thích các bạn đc vào bày tỏ ý kiến. mình khong thích thì mình bày tỏ khong thích. động đả gì đến aii emoji,0
"bác dần mà khong phản động, lập kênh youtube là phô lô liền. nc nghe vui phếch",0
biệt danh ml,1
tết đến roi thầy ơi emoji emoji,0
iu cô emoji emoji emoji,0
có sela khong thầy? nghe bảo sela chơi 6 hải tặc kinh lắm,0
"thiên minh khong biết đọc hiểu à, trong 14 ngày phải cách ly tại nhà , cậu tiệp này chạy tung tăng khắp thành phố ( tổ dân phố tới kiểm tra nhiều lần khong có nhà và có rất nhiều nhân chứng, ảnh chụp cho thấy) nên chủ tich tp mới phải ký qđ cho cách ly vì cậu tiệp đã sai qđ. nói chung là cái loại ý thức kém như thằng này thì khong cần phải nương tay, cứ cưỡng chế",1
nguyễn minh anh mlem mlem,0
hh được luônn anh ơii tối em tỏ tình chết. cmnl emoji,0
quả tóc trông khác nào nhúm cần cỏ không :((( hỏng hết chú tôi,0
ban lãnh đạo lúc này :),0
cô có video nói về nguồn gốc 100k vàng đó bạn...,0
quan trọng là dân đéo tin vào chúng mày nữa chứ khong phải là sợ chúng mày lạm quyền trưng dụng,1
mai nam hải thôi ra ngoài làm gì anh ở nhà phô diên kỹ năng cho mọi người xem chứ :))),0
chào em dẹp gái,0
sao hnay a khong stream,0
"đúng là nhiều lúc trong cs cần có chỗ để xả, vì ngoài đời không thể chửi đc. cam ơn ý tương hay vai. địt mẹ ad ( chửi cho vui )",0
anh ba để túuu,0
đình quang yêu xa giúp ta cao hơn,0
a méo nên về nước thì mới đúng,1
toàn là xạo lôz :))) sủa khong lại đi block nhau còn bày đặt tự do với chả ngôn lù ngôn luận,1
nghe khong hiểu nổi ý bài hát là gì nhiều đứa nói hay,0
give away đôi giày thể thai thượng đình giá 80k quán tạp hoá,0
thấy ngta chỉ trích bắt đầu đổi giọng. kịch bản là đây ! emoji,1
mong trần dần trở về vn để nhìn thấy sự phát triển của vn và nhìn thấy sự thật xã hội vn khong như bọn phản động tuyên truyền . già rồi ai chẳng muốn trở về quê hương . nghiêm túc thật sự.,0
nay bú hơi nhiều,1
chú đợt này xuống sắc.,0
nghe có vẻ hợp lý và càng nghe càng thấy thuyết phục,0
lãnh đạo cũng phải có huy chương cho xứng tầm chứ.,0
ma ba banh qua,0
xin quỳ,1
hoàng lê bảo trân đồng ý là vậy nè nhưng khong phải đi du lịch vào thời điểm này.,0
nguyễn quốc phong nó giải trí như là đang đọc báo việt nam ý,0
chơi tí đồ ăn mừng,0
đạt mà xuân hết nghĩa là tôi củng mất :)))),0
"linh phan :-p nhưng chắc mình xa nhau lắm, làm quen rồi anh có dám đến vs em nì",0
bác nói thế nhưng cấp dưới bác họ có làm theo hay không thôi mà hay nại đục nước béo cò,1
anh ấy nói đúng rồi chỗ này a ấy ở không đc là đúng rồi đề nghị chuyển mẹ a tiệp vào nhà xác ở cho nó ấm cúng emoji,1
mặt biểu cảm vãi lồn,0
bản full hôm nay ra mắt nha mọi người ! đón chờ tại đây,0
ghép như này ác quá không thầy,0
chi đẹp,0
trai hàn toàn bắt trước trai việt rồi lên sóng :)),0
toi đổi lại nha . rất thuyết phục. ngắn gọn,0
"khong ủng hộ, thằng này cho vào tù vài năm cho nó bớt ngông rồi ra tù mới dùng đc",0
ế quá nên sale à thầy,0
tùng sói từ hành tinh khác đã bay vô thả tim emoji,0
buồn một cục,0
đr anh emoji,0
bắt đầu cây đen ngầu lòi rồi đấy à ))),0
viet anh rửa xe e oi emoji emoji a nghe nói e vì nước vì dân tự nguyện nhi? emoji,0
tiên tri vũ trụ gì mà emoji banh sát vậy cha nội emoji,0
các ông ns ch lj vs loại người này ns ch với vs nó chả khác gì mình ngang nó cả im lặng đi nghiệp từ khác đến thôi ae ạ,1
"cần bán sim ,ai cần thì lh nha",0
a lân xem quyền tổ mà mặt đần thối thế là thế nào?,0
minh hieu dep wa,0
sống chậm lại chút ae ơii,0
lũ ngu dân,1
chưa bật lên xem lần nào -.-,0
ựa đấng của ae,0
gáy lên anh ơi tốn bn thế anh,0
84 tham nhũng :),1
"mỗi người 1 cách thể hiện tấm lòng thôi, đâu phải ai cũng biết cách làm cho chính xác nhất? nếu bạn rảnh bạn có thể liên hệ chủ nhân chỗ phát gạo này rồi bạn tự đi đến chỗ nghèo khó rồi phát! đừng ở đây bàn phím các kiểu. thân!",0
cực kì thuyết phục emoji,0
tối nay chắc đi ăn tết tây khong về kịp )),0
kế toán úc nó phải khác )),0
đăng ninh ke me m,1
đọc cmt nhiều bác đang sống và làm việc ở việt nam! mà thế nào thốt đc lên câu cộng sản đáng buồn,0
bóng có râu,0
muốn vả mấy cái mỏ của mấy đứa cực kì thuyết phục ghê :,0
cô minh hiếu cute quá à,0
sắp tự kỉ vì quá mệt mỏi thì gặp ngay quả ảnh đéo đỡ nổi emoji,1
cà khịa cực mạnh: chết cái tay vẫn cầm chiếc bánh mì :v,0
kính anh đi em,0
giàu quá mà giựt tiền minh hiếu,0
ấm lòng fa :),0
chửi hay wá chửi tiếp ik chụy ba emoji emoji emoji emoji emoji emoji emoji,0
nhớ đem mật vụ tối cao susan0175 ra nhé thầy,0
anh hùng,0
trần tuấn khải nhat anh vãi chỉ 1 người mà bạn nói cả nước so với vn với nước nhật vn ở vạch đít nha,0
e chân thành đến vậy mà 01 ai muốn làm e vui.,0
mỗi lần thầy cười là e lại cười theo,0
chuẩn bị học tiếng trung như khi xưa ta học tiếng pháp chưa ae ))?,0
nhớ đem giáo án này dạy cho các bạn bên đó nha thầy,0
đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,1
top 1 ez,0
đúng v roi a ạ,0
phương mai cũng vẫn chưa cho thpt nghỉ,0
"2 con lợn trên 1 chiếc xe máy,hihi",0
mày chửi cô ba hiếu của a,0
hnay khong cần nghĩ cớ để off stream đâu anh ưii vote off anh ưii,0
biết được 1 ông anh lên kèo rung khong.o khá chắc tay trên tường cá nhân,0
thảo tròn thôi thì cứ cố gắng hồn nhiên như con điên cho cs nó bớt mệt mỏi emoji_love,0
đồ khùng,1
con ml thắm đâu,1
dương dương em đi chơi nét về nghe tin còn ngơ ngác mà,0
đá lưỡi nhẹ,0
"hoan hô ông trần dần, lần nảy thấy ông khỏe vui ghê.",0
sau 12 năm ăn học cuối cùng e cũng được gia nhập bộ quốc phòng. cảm ơn nhà nước đã luôn bên cạnh xát sao khi e trượt đại học,0
lương vừa đến cũng là lương vừa đi emoji,0
bây h cô đáng yêu deso !! emoji emoji,0
dân việt nam bây giờ:,0
like đầu thầy ơi,0
à há emoji,0
"lâu lâu bới lên kiếm cái chửi , xong về nhận tiền từ bọn 3 que thì tội gì khong bới",1
làm ác sẽ gặp quả báo?,0
sói vlog mua cua siêu to khổng lồ cho ông già emoji,0
các đội bóng anh lúc này :,0
sang xử phạt nốt mấy a ộp pa vì tội ngày xưa xài nhiều cfc quá nhé,0
lo ve yeu duong gi emoji,0
mẹ nó. sắp đc húp mà cứ live cc,1
cho abe tham gia với nào,0
ô chào nhà tiên tri vũ trụ trần vần ông nói phòng dịch bệnh vũ han.xem cùng rất thiết thực.côi chừng lời tiên đoán là thật nhe....ha ha ha,0
lâm đình khoa đc vai a ạ,0
khẩu nghiệp .,0
chị ba quốc dân emoji,0
nhớ thầy quá nè :(((,0
luc nao chi hieu cung dep,0
rich:),0
tôi thề luôn là đèo gió các ông ạ. đi từ hà nội lên cao bằng mà nghỉ ở đây là cảm giác healthy and balance vãi lz luôn.,0
"trần ngọc duy dạ ý em nói 3 vé xem phim, hí hí",0
ninh trần ninh lạc đâu đây :)),0
no banh xac,0
"chào bạn! mình biết bạn đấy, 2 năm trước mình cũng giống bạn.",0
ngộ độc thực phẩm hả ?,0
"chồi má, cô minh hiếu dễ thương xỉu",0
"nguyen mai thi phượng nguyễn vie nguyễn : trời má, dành cho bà thi lun",0
minh bao tran có nha,0
phạm trà my lag của những đứa lag luôn emoji,0
t lấy hh sett emoji emoji emoji,0
chị ba dựt tiền,0
"admin hãy bước ra ánh sáng và soi sáng cho nhan dân với , chúng tôi vô vọng quá , mong admin hãy giúp chúng tôi , bước ra và lãnh đạo đi admin :))",0
hay,0
làm giàu không emoji khó,0
nguyễn bảo chấn clm,1
cmt dạo để kiếm anh ny cục súc emoji_love,0
ad là tác giả bài thở hả?,0
nghèo có nhau thế lúc giàu thì anh đâu emoji,0
"lương sau tết, còn đếch dc ứng cơ emoji",0
thanh tùng nguyễn bùny,0
thanh trần phương đồ tết nghĩa địa dì vs chị em mình,0
đm quả sì tai khiến chị em rụng trứng emoji emoji,0
2tr bộ tóc dit_me làm từ 10h sáng đến 6h tối emoji,1
có gì cho tôi cái link tôi chửi với các anh :)),0
gặp nhau cuối năm,0
họa mi cao bằng ngừng hót mấy lần,0
lại thế cường xu may mắn của bạn đẹp thế. ib mình với.,0
con linh cá lóc là loại người không tha thứ dc.,1
đây mới chuẩn nha,0
yep,0
đầu đuôi câu chuyện kết lại tên nhung ơi là nhung ))),0
thế mà cứ phải chờ n đánh răng mãi để đến cảnh sau!!! chờ lâu quá tua thử thì hết cmn video!!! buồn gê gớm định coi họ hanh phúc bao lâu,0
hùng đỗ . đó la chuyện rieng tu người ta ban oi khong nên sen vào . sen vo noi tao lao,0
nhạt vai,1
nghiệp từ đó mà ra emoji,0
trần thanh phong,0
"anh đi cách ly mà nhìn anh giống như đi du lịch vậy chắc anh khong bị gì đâu , mong nhà nước cách ly anh vài tháng rồi chả cho anh về với thiên nhiên",0
phan bội nhi nhớ nha ))),0
"kiêu con bò đỏ này ra cùng đồng bọn bò đỏ con rp cái app airvisual là hn hết ô nhiễm ngay mà , lo gì emoji",1
chung may lam on doc ki di.nuoc thai da qua su ly moi duoc chpo phep. vai bao chi,0
trần thành long xin vìdeo vs ông,0
nghe ham đấy,0
dung junn khúc cuối thì đống chân như bạch tuộc đó là râu đó b. có 2 tay 2 chân. mấy con quái bé bu vô râu của con quái lớn ;)),0
xin vi deo vs ong :)),0
chi oi cho em chuc di chi,0
con mẹ mày. nói mày là chó thì tội con chó. mày còn thua con chó nữa tịp à,1
cuộc sống cú vai )),1
trông có khác buồi thằng trên núi xuống khong,1
nguyễn thiên ngọc không hay hơn mấy bài trước :)),0
cô có khỏe khong,0
"dân thì đầu độc nhau bằng thực phẩm bẩn, rượu chè thuốc lá đớp tĩ tã, sống bừa bãi, trẻ trâu thì động tí là dao kiếm chém giết, không chịu đi khám sức khỏe định kỳ cứ bệnh mới đi, mỗi cá nhân khong chịu sống có trách nhiệm với bản thân giờ bắt bệnh viện đổ vỏ thì nó chả quá tải. bệnh viện địa phương không vào cứ phải hà nội , sài gòn thì nó chả quá tải",0
nguyễn bảo trung t cũng khong bt nữa,0
hậu quả của việc xem thầy quá nhiều emoji,0
nguyễn hữu làm chào a xeme,0
yamete kudasai :))),0
chém bớt đi cho xh phát triển .tốn tiền của nhà nc !,1
udang khoa nguyen nhìn lại việt nam xem. ở đâu chả có người này ng kia cứ tưởng mình hay lắm nhưng thực ra chả hiểu biết j,0
sống chậm thôi m.n,0
nhà lắm tiền thì làm j có ích tí chứ đừng có giống mấy bạn hàn quốc là đc,1
một bông hoa một kỉ niệm :((,0
trịnh nam long :)) phát biểu 1 câu cả làng vào chửi,0
"rứa để t like ủng hộ má phát, khổ quá :v",0
nguyễn nhung nhung khong để ý bộ tóc lắm,0
nguyễn phương cánh hoa nhé emoji emoji emoji emoji,0
có thông tin ông phan kỳ nhơn bị dương tính covid nhé bà con thông tin chính sác dó,0
kết quả của việc cải cách của mày đây thằng mặt lờ,1
trời ơi trời ngạc nhiên chưa ông mười nầy ổng quánh người chết bằng tiếng nói của ổng đó ui trời ngạc nhiên chưa ông mười nầy quảng cáo rất rất là nhanh trời trời tám bà chửi khong lại ông ta đó nhé,1
thời gian thật nghiệt ngã emoji,0
còn 300k để liếm chùm lông. t cười chết lun,0
nguyễn dũng nói như dị mới cần có nỗ lực chứ,0
nhật linh trần no :v,0
sự khám phá thú dzị. )))),0
đất nước việt nam bây giờ giống như trung quốc hồi cách mạng văn hóa quá. bệnh thành tích và gia đình trị con ông cháu cha đưa lên.bất tài vô dụng tham nhũng chảy máu chất xám lừa dân. tức nước vỡ bờ sớm muộn chúng nó cũng bán rẻ đất nước này,1
cuong viet quốc sư vẫn hài hơn ngô kỷ 1 bậc,0
thần đồng toán học )),0
di 3 ơi.ai nói gì nói.mieng người ma.di 3 sống tốt vs lương tâm là dc rui.con thích cách nc của di 3.rat chân thật.,0
duy trần cho mình xin video với ạ,0
ôi vãi cả đái. nhanh kinh khủng lại tiếp tục tăng nữa rồi,0
linh khùng,1
a vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh emoji emoji kiểu vừa đấm vừa xoa .. rap fofun vc emoji emoji emoji,1
huy hoàng thì?,0
tóc tai như cái lông chổi :v,1
bả nói chuyện nghe đã tai vai,0
"mỗi ngày thêm 4,5 ca thế này thì chết à :",0
lệ phi mặc hợp nhau thì cưới sẵn sàng thì cưới đơn giản vậy thôi,0
quả đầu sáng nhất đêm trung thu là đây chứ đâu,0
ngô tài lộc đc,0
ai yêu thắm thì phải mang thắm đi khắp nơi chứ. nhận in ốp cho mọi dòng máy (2d 3d silicon) và silicon iphone có sẵn. liên hệ fb em hoặc insta _the.case để xem thêm nhiều mẫu nháaa emoji_love emoji,0
có chơi avatar musik nữa hả,0
bị chịch,1
kí đơn vay thì người này..... còn trả nợ là người xa lạ thậm chí chẳng bao giờ biết đó là ai và cũng chả cần biết để làm gì thì....... có nên cân nhắc hay trăn trở khong........... 1 nhiệm kì có mấy năm àh........ thôi... kí sớm còn nhận tiền sớm.....,0
giờ nó lên chức giữ máy bay rồi,0
con nay ban do nhu vay ma cung co nguoi mua nua ha toi,1
buồn nôn quá nè anh ơi :)),1
bộ này mặc khá mát vào mùa hè ở cao bằng,0
yêu chị .. emoji emoji,0
gần nhà em,0
"vãi trend mới. đám bạn toi nó bắt lâu ơi à lâu, lâu lắm rồi nghe",0
"ae mua giày của shop này thì cẩn thận, nó quảng cáo trên kênh abe nên m mới tin đó",0
comment dạo để đc fan cứng,0
huyền khánh phùng người anh của em khong ra thăm thị à :))),0
chuyện vậy mà cũng nghĩ ra dc hay thiệt,0
uốn cho tỉnh đi thầy )),0
cười xỉu luôn,0
linh pig em lại đi trước thời đại rồi ngại ghê emoji emoji,0
yêu xa không sớm thì muộn cũng chia tay hoặc đc khuyến mãi những chiếc sừng xinh xinh mà thôi :)),0
uk come out,0
thảo ngọc :))) tết là cm nha,0
có thể huy hiệu này sẽ đổi đc biểu tượng thần binh emoji,0
tộc trưởng đi đâu chơi đấyy,0
th đc roi thầy,0
anh nên xuống địa phủ chơi vs diêm vương cho đỡ ngột ngạt nhá anh,1
xung quanh anh toàn là người trưởng thành êii :)),0
quá đáng ))))),0
khoảng cách là rào cản rất lớn :)),0
50 phút 40k like vai a mình emoji,0
com lê chất lừ,0
giáo án bay kênh hả thầy,0
hoàng thị bé ba emoji,0
có ai cần mấy ông giải thích đâu má :v,0
nghe vô sinh nhưng con cháu rất đông,0
huyền trang cháu mấy điểm :v,0
cái bọn cướp ngày thì muốn làm gì chẳng được,1
con nho nay chui nguoi ta la niem vui,0
cái địt con mẹ m,1
hồ minh danh nhể nhất hà tình mà:)),0
nhìn cô minh hiếu nói chuyện dễ thương quá con yêu cô nhiều,0
bị tai nạn giao thông trong đồn c.a chứ.,1
"bon nước ngoài này không thể tin thằng nào được,",0
sao ngu v bên kia éo chữa hiểu chưa con ngu,1
nghe quả nhạc dạo đầu ám ảnh vai anh ạ: mất ngủ là có thật emoji emoji,1
vô đây mà xem nha,0
chắc bán thằng tùng thôi bu độ ạ :)),0
"ai lớp du chu cà mo, em yêu anh cho rờ ku",0
chủ tiệm bánh mì mà haha,0
"kiểu gì mà các anh cx kêu đc. giá cũ thấp thì khả năng thay đồ, dụng cụ thấp (kèm theo đó là lương bác sĩ thấp -- xác suất bị vòi tiền cao hơn)",0
"mày có biết là cái lòi cầm thú chống chọi zs bão lụt mà khong ai quan tâm tới là cái loại gì khong , loại xúc zật nó làm cho có chứ chống chọi con mẹ gì tụi nó ăn của dân quá nên bây h phải chịu trách nhiệm đứng ra chóng chọi cho có thôi con chó ak , hoàng lệ",1
trần thị kim anh nhưng họ có tiền họ thấy đẹp được rồi haha,0
oke thì du học sinh úc ::v,0
vx muốn nghỉ do dịch,0
ủng hộ để cho quay lại thôi. chứ bài này cx khong hay cho lắm. emoji,0
chua soi hay sao mà con chui túc tiêu qua tay chay luon di moi xl do vua xong la chui nua dung la ngua quen dương cu,1
dang thi lan dịch vọng cầu giấy đó c emoji,0
"đã tham mà còn đi với ngu thì ngồi tù là đúng rồi, cứ cho là thằng khốn kia nó ma ranh đi nhưng mà nếu thằng này biết khôn mà đề phòng thì là cái mẹ gì tới mức ở tù??? tham thì thâm thôi",1
"đăng thảo htrc t mua của chi tóc giả, đeo ai cũng tưởng tóc thật 270",0
iq người tày,0
vũ đạo như nào,0
thăn kiu adm,0
con này giọng nó giống con kiều oanh hề quá,0
khoảng cách là gì mà ghê gớm vậy? chỉ có khoảng cách trong tâm trí thôi chứ khoảng cách địa lý chả có ý nghĩa gì nếu thật lòng emoji,0
hết kêu gọi rồi lại nhắn tin :) dây kinh nghiệm đâu roi. xin mời thủ tướng cứ rút thoải mái,1
tuởng đc ra đường bơi rồi :-d,0
t đồng ý vs cách này,0
làm trái tim đau,0
ak47 ak47 liên quan gì tới mày,0
sống chậm thôi mấy bạn ơi emoji,0
hải yến con thần kinh lạy m. chả muốn xem cũng kệ cả họ nhà m nói để thiên hạ nó điss cho vô mồm,1
nguyễn ly mỗi lần mở đá banh bạn nói j nè emoji emoji,0
nghe nhiu lần đi bạn,0
chị ba chửi dần văn nghe phê đỡ tốn tiền mua ce,0
bóng vai ý em nói thầy sela còn anh dơ như chó nha :)),1
chi chua di mua chua thay lanh roi.,0
m pk thầy ba giống con gà điểm nào khong thao hoang,1
chúc gia đình thầy ba 1 ngày 20.10. và cuối tuần vui vẻ,0
bê đê sao yêu,0
bao giờ bọn chó nó chết cùng thì mới khong an toàn,1
phàm là đàn ông muốn làm việc ji lớn.. thì cứ về nhà hỏi ý kiến vợ.. vợ nói ntn thì chỉ cần làm ngược lại là thành công.,0
khoái ghê,0
theo trend hàn quốc emoji emoji,0
cho xin video vs,0
thì đã làm sao,0
"2022 nhật đánh úp trung quốc nhé bà con, idol nay đã tiên tri rồi",0
khong-atm là ca sĩ ?,0
"chưa ra đã thấy chán hơn , ngáo đét ))",1
em xin đầu quân cho cty anh emoji,0
sdt em,0
tấc diêng là con vai rớt này nó đi du học khắp thế giới thưa ví dị,0
"anh tôi nói hợp lí vai , nghe hơi võ lâm nhưng lại rất kiếm hiệp",0
"duy sama nghỉ nhiều quá thành đúp mẹ nguyên 1 kỳ,sau này học xong đh mới thấy thời gian nó quý như nào",1
lúc abe chưa sử dụng:)),0
ánh lêtrang ciuukhánh lylệ suri hnao đi ăn cưới nhớ make xa xa thế này nhéee,0
fan arsenal,0
tiểu ba vui vẻ nào,0
cho minh xin vdeo vs a,0
"hết chuyện này điến chuyện khác, mệt ghê",0
trung mê tính )),0
thương hiệu của chú độ,0
"đang họp nhưng kín, éo cho phóng viên vào. đm.",1
là ng nổi tiếng mà cách ăn mặc văn hóa khong bằng thằng ăn xin,1
"chị ba vàng ngọc. chụ thật lắm , chị làm phúcv gửi cho bệnh nhi ung bướu ở bv ung bướu bình thạnh vì trăm triệu ,cho các con vô đủ toa thuốc, kéo dài sinh mạng của các con với",0
"nó khóc, nó xin lỗi rồi nó lại chửi tiếp . con này nó coi trời bằng vung nhỉ? sao nói mấy tay giang hồ gì đó hỏi thăm nó rồi mà nó có sợ gì đâu ta???",1
a i love you,0
việt nam ơi.cố lên chống giặc virut .dũng cảm kiên cường.như có bác hồ trong ngày vui đại thắng.ngày vui đánh bại con vi rút vũ hán này,0
chúng ở đấy là pháp phải không ? :d,0
nguyễn hoài bảo ghe rk na :)),0
văn tuấn mai m đéo bt câm mẹ có vài nghệ sĩ đã giải thích vì sao tđ bán hàng 2 loại á,1
tiên tiên ghê quá vậy emoji,0
bỏ tật đôi heo :)))),0
trung - mtp,0
me hẵng kích cỡ làm lần ...tự nhiên may cho khít xong nới ra... bà diễn tả toi thấy hàng họ toi tan nát vì bà quá,0
hôm bữa có tú probuild nay có aba probuild,0
14:45 legend ))),0
mai loan của mày tất :))),0
:)),0
mai vy mô ra mà mớ,0
nô nô,0
huy vlog i love chu cà mo emoji như ý tôi khong cần nói thêm emoji,0
tham nhung thi 1 trieu nen tu hinh. nhieu lan thanh nhieu trieu. mung cho viet nam minh ca quick hoi khong ai tham nhung,0
nhị thắng vãi cả đc lên fan cứng. emoji emoji emoji,1
xin mấy thánh cho các bác mất ruột . a a rut ruột thảnh thơi..khong nghẹn lại từ trần,0
paula lưu cua đéo phải động vật à bạn ei emoji ????,1
nguyễn công hợp như vầy đẹp trai vai emoji,0
má y chang tối nào nó cũng đi tạo nghiệp duy phương,0
cái quần nhìn tục thấy mợ,1
abe hiểu ý học sinh quá!,0
tâm trạng của các bệnh nhân đk truyền máu lúc này emoji emoji emoji emoji,0
cái này bản quyền thuộc về việt nam..cần tố cáo..,0
"tục ngữ vn có câu: bói ra ma ,quét nhà ra rác bác dần à, bác nổ vui thật trúng trật mặc kệ.",0
tiến dũng cái này thì khong nc nào bằng việt nam rồi emoji emoji,0
chửi hay quá dì ơi...tự nhiên dạo này con thích cô quá...thật thà tốt tính...,0
vũ như quỳnh c ở nhà lâu rồi,0
bức xúc đỏ mặt,1
em nói chứ,0
con em toai di trc thoi dai kha xa emoji,0
hmm,0
