"Comment","Toxicity","toxic","severe_toxic","obscene","threat","insult","identity_hate","source","manual_override"
"cô này chẳng đẹp chẳng sanglàm sao dám sánh ngang bằng việt tôi","1","1","0","0","0","0","0","victsd_test","0"
"điểm sàn như thế này là quá thấp ít nhất theo phổ điểm năm nay phải 24đ","0","0","0","0","0","0","0","victsd_test","0"
"không trực tiếp ghi bàn nhưng messi châm ngòi cho bàn thắng của griezmann mà nói thiệt ông này đá cắm mà dứt điểm rất tù kém hơn suarez nhiều","0","0","0","0","0","0","0","victsd_train","0"
"chiều về kho cùng tương bần bên nồi cơm gạo mới nói chuyện covid thì nó tuyệt làm sao","0","0","0","0","0","0","0","victsd_valid","0"
"hi vọng sẽ gặp nhauvà rồi ac chả là gì","0","0","0","0","0","0","0","victsd_train","0"
"chưa bao giờ đánh giá cao biem mec thì còn được","1","1","0","0","0","0","0","victsd_train","0"
"bỏ qua tư vấn của anh em anti mà giờ chiếm kha khá com bên dưới thì wigo là con xe bạn cần bản mới đẹp hơn rất đủ rộng rãi bền bỉ chúc bạn sáng suốt đọc comment để phân biệt thật giả","0","0","0","0","0","0","0","victsd_train","0"
"và tôi cũng vậy trời dấu hiệu gì đây hổng lẽ","0","0","0","0","0","0","0","victsd_train","0"
"sao không bắt cá mới ngộp làm cá khô để thu hồi được ít vốn","0","0","0","0","0","0","0","victsd_train","0"
"sao không thâ y ơ quê ngâ p nhi pha i chăng đô thi ho a không đô ng bô nươ c mưa xuô ng không co chô ngâ m bê tông ho a toa n bô mă t đâ t thi mưa nươ c đi vê đâu trong khi cô ng thoa t nươ c qua nho va bi nghe t","0","0","0","0","0","0","0","victsd_train","0"
"dtdd cũng chỉ là công cụ và người sử dụng tốt công cụ tốt hơn sẽ thành công hơn thay vì cấm đoán theo tôi nên dạy các em cách sử dụng dtdd hiệu quả nhất rồi nó sẽ được thông qua thôi vì nhu cầu xã hội cần phải thế","1","1","0","1","0","1","0","victsd_train","0"
"thôi anh ơi tha cho bolero và những người yêu nhạc anh ạ anh chỉ hát được những bài nhạc hoa lời việt của ngày xưa thôi từ sau khi anh làm lại răng thì hát không còn hay nữa giọng quá trau chuốt nên không có tí cảm xúc nào","1","1","0","0","0","0","0","victsd_train","0"
"đã từng có người đạp xe bị ô tô tông chết trên con đường này rồi chưa rút kinh nghiệm","0","0","0","0","0","0","0","victsd_train","0"
"quan trọng là cô ấy được ronaldo lựa chọn","0","0","0","0","0","0","0","victsd_train","0"
"bạn thật tuyệt vời và ngưỡng mộ bạn","0","0","0","0","0","0","0","victsd_valid","0"
"lỡ chọn sai sau này ăn hành thì sao chưa kể chọn trước thì trước tiên mất lòng 1 bộ phận không nhỏ người có ý kiến khác với họ rồi","0","0","0","0","0","0","0","victsd_train","0"
"nam mô a di đà phậtnam mô quan thế âm bồ tát cứu khổ cứu nạn","0","0","0","0","0","0","0","victsd_valid","0"
"bề dày cuộc tình của ca sĩ này quá khủng thay chồng nhiều như thay áo","1","1","0","0","0","0","0","victsd_train","0"
"có tới 7 tiền án thì chắc chắc là sự khoan hồng đặt nhầm chổ rồi làm ơn cho đi xa và lâu hộ","1","1","0","0","0","0","0","victsd_train","0"
"phát minh này là một bước đột phá trong ngành vật lý và công nghệ thông tin xin chúc mừng nhóm phát minh của tq","0","0","0","0","0","0","0","victsd_valid","0"
"tốn tiền và ko hiệu quả hãy chờ xem","0","0","0","0","0","0","0","victsd_train","0"
"cá nhân tôi thì hi vọng vn loại bỏ hẳn học thuộc lòng bắt buộc hơn những thứ còn lại tôi học bên đây hiểu đc học thuộc thì mới làm bài đc nhưng đi đôi với điều đó là giảm tải bài học lúc kiểm tra nếu ko giảm tài lúc kiểm tra thì cho học sinh đem theo một cái note card như viết phao","0","0","0","0","0","0","0","victsd_train","0"
"26 triệu đô lương cho một mùa bóng totenham quả là dám chi còn real thu về 26 triệu đô tiết kiệm được 1 khoản chi lương 350 bảng tuần thương vụ này real thắng lớn","1","1","0","1","0","1","0","victsd_test","0"
"có cô công nhân ở giây thứ 6 dễ thương và thân thiện quá y như cô công nhân việt nam","0","0","0","0","0","0","0","victsd_train","0"
"nên hiểu hoàn cảnh của các cô trong tình hướng đó","1","1","0","1","0","1","0","victsd_train","0"
"mong mọi điều tốt lành sẽ đến với ông và phu nhân tôi yêu tổng thống trump 3","0","0","0","0","0","0","0","victsd_test","0"
"nhà hàng mua để làm gì trời","0","0","0","0","0","0","0","victsd_train","0"
"thực sự mới được con chip thui trong khi google có nguyên con máy tính lượng tử rồi vả lại muốn chip lượng tử hoạt động ổn định cần môi trường nhiệt độ thấp trong nitơ lỏng","0","0","0","0","0","0","0","victsd_train","0"
"tội cho thằng cháu trai mong là đó chỉ là sự nghe theo lời người đàn bà này nhất thời chứ không sẽ khó mà thành người tốt được tham lam thì làm xấu một mình nghĩ sao dẫn dắt cho đứa cháu","1","1","0","0","0","0","0","victsd_train","0"
"giờ cao điểm mà xe cấp cứu đưa bệnh nhân qua con đường 70 thì thôi bệnh nhân chắc thua","0","0","0","0","0","0","0","victsd_train","0"
"bạn ấy đã chọn cuộc sống riêng cho mình cô chủ quyết định vậy là đúng hãy đến thăm nó thường xuyên","0","0","0","0","0","0","0","victsd_train","0"
"santa fe ở hàn vẫn không bán chạy bằng sorento","0","0","0","0","0","0","0","victsd_train","0"
"không cấm hành vi không đeo khẩu trang là một sai lầm khủng khiếp mà những người này vẫn cho là điểm tốt thì thua","0","0","0","0","0","0","0","victsd_train","0"
"thành phần này nguy hiểm quá nên cho đi lâu 1 chút","1","1","0","0","0","0","0","victsd_test","0"
"chỉ mong loài này đừng tuyệt chủng và các loài khác đang đừng bên bờ tuyệt chủng","1","1","0","1","0","1","0","victsd_test","0"
"xử thật nghiêm","0","0","0","0","0","0","0","victsd_train","0"
"về gặp triết lý của mou cũng khó cho bale có lẻ bale lại về vị trí lúc xưa là hậu vệ phải","0","0","0","0","0","0","0","victsd_train","0"
"tại sao không lấy hạt quả táo của chính cây táo đó gieo trồng","0","0","0","0","0","0","0","victsd_train","0"
"nên tạo một hệ thống dữ liệu and như cmtnd từ đó truy tìm người thân của những trường hợp này để có biện pháp xử lý","0","0","0","0","0","0","0","victsd_train","0"
"bài phân tích tuyệt vời vnexpress cần có những bài dịch và phân tích chất lượng như thế này cảm ơn vnexpress","0","0","0","0","0","0","0","victsd_train","0"
"ngưỡng mộ người bác sỹ tài đức vẹn toàn","0","0","0","0","0","0","0","victsd_train","0"
"cũng đẹp","0","0","0","0","0","0","0","victsd_train","0"
"ôi trời ơi cá voi đớp 1 phát hết nửa đàn cá mòi","0","0","0","0","0","0","0","victsd_train","0"
"người ta giáo dục con em trong gia đình","0","0","0","0","0","0","0","victsd_test","0"
"một cách giải quyết vấn đề rất hay vừa làm được việc nhà vừa thỏa đam mê và học được bài học kiếm tiền","0","0","0","0","0","0","0","victsd_train","0"
"hãy để các cơ sở đào tạo y tế những đơn vị sử dụng chọn lọc ai không đạt kiến thức tay nghề thì đứng ngoài kỳ thi chứng chỉ hành nghề sẽ là kỳ thi sinh tử khốc liệt nhiều tiêu cực hơn cả thi công chức mà chất lượng lao động vẫn thế vì tốt nghiệp đai học xong vẫn chưa đủ quy chuẩn hành nghề chỉ như lao động tự do nước ngoài có nước làm có nước không như chương trình giáo dục vnen copy từ colombia thực tế không hiệu quả bộ y tế hãy xem lại","1","1","0","1","0","1","0","victsd_test","0"
"lúc đầu khi một người nghĩ ra cái gì đó mới mẻ thì đều nghĩ nó rất hay nhưng sau một tg áp dụng sẽ rất nhiều người phải hối hận","0","0","0","0","0","0","0","victsd_train","0"
"về quê đào ao nuôi cá sống cuộc sống an nhàn thấy còn khỏe hơn vì nguồn nước sông sg ô nhiễm quá","0","0","0","0","0","0","0","victsd_train","0"
"mức tiêu thụ xăng thì phải dựa vào các yếu tố 1 dung tích xi lanh 2 hộp số 3 khối lượng xe 4 kỹ thuật lái xe bạn không nên nhầm lẫn giữa hao mòn và hư hỏng đa số các xe đều có chất lượng như nhau nên xe chỉ bị hư hỏng khi gặp sự cố mà thôi","1","1","0","1","0","1","0","victsd_train","0"
"300tr bác mua elantra 2016 cerato 2016 túc sơn 2014 sorento 2014 việc gì phải mua city 2013 vios 2013 hả bạn mua mấy em hàn tôn kia vẫn còn thừa tiền đổ xăng","0","0","0","0","0","0","0","victsd_train","0"
"tôi nghĩ không nên để học sinh dùng điện thoại trong giờ học cho dù là thcs hay thpt vì ngoài những vấn đề ở trong bài đề cập đến thì nguồn kiến thức lấy từ đâu là một phần rất quan trọng trong giáo dục sách giáo khoa được xuất bản sau những nghiên cứu xét duyệt rồi mới đến hs sv có nghĩa kiến thức hs sv tiếp nhận từ sách giáo khoa có tính chính xác và khoa học tôi là người việt nam hiện tại sống ở mỹ nếu tôi muốn hoàn thành một bài viết hay quyển sách nhỏ về cuộc sống người miền tây hiện nay thì tôi cần phải về miền tây sống vài tháng như thế tôi mới có thể nhìn thực tế hơn ý tôi muốn nói rằng nguồn thông tin về cuộc sống miền tây trên những trang website tôi có thể tiếp nhận nhưng chưa đủ tôi làm trong đại học y hệ thống camera và it có thể nhận biết tôi nhìn sv nữ quá 3 giây hay không vì đó là qui luật của trường nếu vi phạm sẽ mất việc sv không được dùng điện thoại trong giờ học ý tôi muốn nói rằng cho dù hệ thống camera và it của trường chính xác từng giây nhưng sv vẫn không được sử dụng đt trong giờ học thiết nghĩ hs sử dụng đt trong giờ học thì nguồn kiến thức lấy từ đâu thầy cô có thể quản lý thông tin hs tìm kiếm hay không","0","0","0","0","0","0","0","victsd_train","0"
"nên xử 2 người này sao cho thoả đáng nếu các bé là con tôi tôi sẽ hành hạ chúng gấp ngàn lần chúng hành hạ các bé","1","1","0","1","0","1","0","victsd_train","0"
"ko ghi bàn nhưng làm khổ cả hàng hậu vệ đối thủ còn ghi bàn hộ chứ chị nhà ấy c1 năm nay gặp si run lắm đây","0","0","0","0","0","0","0","victsd_train","0"
"ghét nhất tình trạng đỗ đèn đỏ ở vị trí lề phải ko cho các xe khách rẽ phải tình hình chung làm tắc đường thêm","1","1","0","1","0","1","0","victsd_train","0"
"đó là một mũi tiêm bình thường tôi không cảm thấy điều gì đặc biệt hy vọng những năm tới cô ấy cũng cảm thấy như vậy và nếu sinh con thì em bé vẫn ổn","0","0","0","0","0","0","0","victsd_train","0"
"ôi nhớ lại tuổi thơ củng từng trải qua như này nhưng tự gỡ ra được","0","0","0","0","0","0","0","victsd_train","0"
"bão ơi dừng lại nhé mong lắm luôn","0","0","0","0","0","0","0","victsd_train","0"
"nắm bắt dc thị hiếu và tính tò mò của con người thôi âu cũng do cái thói ham của lạ của độc chạy theo thị hiếu của ntd thôi","0","0","0","0","0","0","0","victsd_train","0"
"tin tuyệt vời nhất từ đầu năm bé cưng superman được rất nhiều thiên thần cứu kính gửi đến những thiên thần và bé superman mọi lời chúc bình an và thành công","0","0","0","0","0","0","0","victsd_valid","0"
"riêng ngành đường sắt là ngành ưu tiên doanh nghiệp tư nhân cổ phần hoá nhằm cải thiện dịch vụ","0","0","0","0","0","0","0","victsd_train","0"
"ở bên mỹ còn có câu chuyện về chiếc cầu thang xoắn ốc bằng gỗ không dùng đinh nữa cơ ạ địa chỉ là bang new mexico của mỹ hãy ghé thăm nhà thờ loretto thế thì kết hợp hai công trình bằng gỗ này của trung quốc và mỹ vào nhau thì chúng ta có thể xây lên được một tòa nhà cao tầng cao đến đâu theo ý muốn mà bằng gỗ được đấy ạ dùng cầu vòm gỗ xây tầng 1 đầu tiên của tòa nhà này sau đó dùng cầu thang gỗ xoắn ốc trên để đỡ cầu vòm bằng gỗ thứ 2 đóng vai trò là tầng thứ 2 của tòa nhà này cứ tương tự cao đến vô số tầng thì thôi do cầu thang gỗ chịu lực phi thường kia mà đúng không bạn nhỉ","0","0","0","0","0","0","0","victsd_train","0"
"cưỡng hiếp trẻ e ma chi có 6 tháng tù thôi à","1","1","0","0","0","0","0","victsd_train","0"
"trông như bên trong quả sung","0","0","0","0","0","0","0","victsd_valid","0"
"tuyệt vời cha con anh đã tiếp thêm sức mạnh và niềm tin cho tôi xin cảm ơn","0","0","0","0","0","0","0","victsd_valid","0"
"đã nói đưa cá vào lưới quây sẵn ở đập nước để chăm sóc thì còn chuyển cho thương lái ở hà nội làm gì","0","0","0","0","0","0","0","victsd_valid","0"
"quá đau đớn nỗi đau thấu tận trời xanh","0","0","0","0","0","0","0","victsd_train","0"
"tôi biết rất nhiều người mỹ gốc việt từng bầu cho hillary năm 2016 nhưng sẽ bầu cho trump năm 2020 này","0","0","0","0","0","0","0","victsd_train","0"
"binz và đen vâu viết ca từ rất đẹp rap dễ nghe gần gũi bình dị cá nhân mình nghĩ vậy mới là đặc trưng của rap","0","0","0","0","0","0","0","victsd_train","0"
"tuỳ theo cơ địa từng người thôi không phải với ai cũng như thế","0","0","0","0","0","0","0","victsd_valid","0"
"thế này thì yên tâm rồi dù hai ông này thì ông nào làm tổng thống mỹ cũng đc mình đều thích hết","0","0","0","0","0","0","0","victsd_valid","0"
"răng nó bằng quả chuối răng mình bằng hạt ngô như vậy nếu nó ăn chuối thì cũng không khác gì mình ăn ngô hihi","0","0","0","0","0","0","0","victsd_test","0"
"vầy mà fan cuồng pep còn u mê lắm kkkk","0","0","0","0","0","0","0","victsd_train","0"
"tôi không ủng hộ việc cho học sinh sử dụng điện thoại smartphone trong lớp học với những lý do sau 1 nguồn thông tin trên mạng rất đa dạng và trái chiều chưa có sự sàng lọc đáng tin cậy việc này đòi hỏi giáo viên phải có kỹ năng thật tốt và khả năng phản biện với học trò tương tác cao nếu không thì sẽ phản tác dụng 2 nội dung trên mạng quảng cáo hình ảnh phim bài rất phổ biến chưa có kiểm soát3 không ai cũng có điều kiện mua cho con mình một chiếc smartphone dẫn đến nhiều áp lực cho gia đình có con đi học 4 tuổi các em đang là tuổi hiếu động và lối mòn tư duy chưa hình thành sao nhãng mất tập trung vậy việc dùng smartphone sẽ dẫn đến chủ động trong ngắn hạn nhưng lại thụ động mãi mãi 5 lạm dụng smartphone sẽ làm ảnh hưởng tới sức khỏe thần kinh mắt tay cột sống 6 thật khó quản lý khi các em sử dụng smartphone để tạo group nói chuyện khiếm nhã quấy rối 7 dễ tạo điều kiện cho các thành phần xấu tiếp cận suy diễn lôi kéo","1","1","0","1","0","1","0","victsd_train","0"
"nhạc của nguyễn văn chung có lẽ chỉ cao thái sơn và thanh ngọc là truyền tải xuất sắc nhất","0","0","0","0","0","0","0","victsd_train","0"
"trải nghiệm thú vị nhất vẫn là hạng nhất trên 747 400","0","0","0","0","0","0","0","victsd_train","0"
"bạn còn trẻ bạn nên tham gia bhnt vì bạn còn trẻ còn khoẻ phí bảo hiểm sẽ thấpngoài ra bạn tham gia bhnt là cách bạn thể hiện trách nhiệm của mình với mẹ","0","0","0","0","0","0","0","victsd_test","0"
"bhnt nên mua sớm sẽ tiết kiệm chi phí và dễ mua hơn sau này có thể bổ sung điều khoản người thụ hưởng sau tiết kiệm lãi cao bhnt lãi thấp bảo vệ ít tiền càng nên đóng bhnt","0","0","0","0","0","0","0","victsd_valid","0"
"đây mới đúng là nhuộm đỏ trời âu chứ đâu như các fan rùa ảo tưởng sức mạnh","1","1","0","1","0","1","0","victsd_valid","0"
"có con rồi đọc những tin này thật buồn và xót xa biết bao xin chia buồn cùng gia đình bé","0","0","0","0","0","0","0","victsd_train","0"
"ai rồi cũng nói cho nhà tôi nó hiền lắm ko cắn ai bao giờ cứ nhiw kiểu trước khi cắn nó đều xin phép chủ hết ấy","0","0","0","0","0","0","0","victsd_train","0"
"lão bà cao 1m45 nặng 45 kg hạ gục tên côn đồ cao 1m70 nặng hơn 70 kg lão bà bà đúng là 1 đại cao thủ","0","0","0","0","0","0","0","victsd_valid","0"
"pháo có vẻ đã trơn lòng rồi","0","0","0","0","0","0","0","victsd_valid","0"
"đồng phục quái đản quá","1","1","0","0","0","0","0","victsd_train","0"
"1 thước phim rất tuyệt","0","0","0","0","0","0","0","victsd_train","0"
"đọc tin mà đau lòng quá thảm nạn cứ xãy ra hoài mà kho ngăn chận đươc tại sao","0","0","0","0","0","0","0","victsd_train","0"
"điệu hát nghe thê lương quá","0","0","0","0","0","0","0","victsd_train","0"
"kinh doanh thì mua i10 thôi faldi hơi hao xăng","0","0","0","0","0","0","0","victsd_valid","0"
"bài viết hay","0","0","0","0","0","0","0","victsd_valid","0"
"đừng vì cái lợi của mình mà ảnh hưởng đến xã hội","0","0","0","0","0","0","0","victsd_valid","0"
"người ta chán học thì phải phạt đi học nhiều hơn mới có tác dụng phạt nghỉ học vậy chắc họ đi liên hoan cả tuần quá","0","0","0","0","0","0","0","victsd_train","0"
"phức tạp nhỉ giờ còn phát sinh một loạt thủ tục đổi hộ khẩu sở đỏ cmnd theo tên đường thay đổi","0","0","0","0","0","0","0","victsd_train","0"
"nhỏ mà lợi hại sao chúng hiểu mà di chuyển tốt thế nhỉ","0","0","0","0","0","0","0","victsd_valid","0"
"nhỏ bạn mình ăn cái gì mà nó thích thôi và nó rất hay ăn ngọt người ngoài thường đoán tuổi nó sai cỡ 7 hay 8 tuổi nhìn nó rất trẻ nó không dùng mỹ phẩm không đi spa không uống trà giảm cân từ đó mình nhận thấy người trẻ hơn tuổi là người có đời sống tinh thần thoải mái lạc quan làm những gì họ thích ăn những gì họ muốn cả ngày không soi gương săm soi nhan sắc","0","0","0","0","0","0","0","victsd_train","0"
"nhìn hàng loạt cột điện bị gãy ngang nhà bay nóc cây xanh bật gốc hàng loạt chỉ có 3 vấn đề phải xem lại 1 là dự báo cường độ cấp gió đổ bộ của cơn bão này ko chính xác 2 là địa phương có bão quét qua phòng chống chủ quan 3 là chất lượng cột điện tuy nhiên thiệt hại nặng nề như vậy chứng tỏ rõ ràng 2 vấn đề tính dự báo ko chuẩn và phòng chống quá chủ quan","0","0","0","0","0","0","0","victsd_train","0"
"ủng hộ vnexpress có bài viết để giáo sư tác giả thuyết có cơ hội giải trình và phản biện riêng ý kiến cá nhân tôi không đồng tình với quan điểm của tác giả ở một số điểm như sau 1 chương trình học không thể hoàn tất trong 10 tiết tuần thì có thể giảm nội dung cần giảng dạy chứ không chỉ có cách tăng 20 số tiết học 2 đa số sỉ số mỗi lớp học hiện nay trên 40 em thì sách và chương trình học phải phù hợp với điều kiện hiện tại hy vọng 10 năm tới mỗi lớp sẽ chỉ có 30 em học sinh chương trình và sách giáo khoa phải song hành vì đây là phương tiện tương tác cơ bản giữa học sinh và giáo viên 3 giáo dục định hướng phổ thông nhưng có rất nhiều phụ huynh giáo viên ở thành thị phản ánh chương trình học nặng còn những miền xa miền núi thì sẽ thế nào sự cảm thán cũng đã diễn ra nhiều năm 4 việc học hết 29 chữ cái là căn bản nhưng nội dung các câu chữ trong bài học 140 vần tiếng việt có thể làm khó và nặng nhiều học sinh chưa học vỡ lòng xin đề nghị nhiều vần phức tạp chỉ liệt kê ở các trang cuối sách giáo khoa các em tiếp xúc thì dần cũng có thể quen sau này giống như học ngoại ngữ 5 tiếng việt là căn bản các môn học khác phải dựa trên khả năng tiếng việt của học sinh để thiết kế chương trình đề nghị không vì để học các môn học khác mà tăng nặng chương trình bỏ đi cơ hội tương tác tư duy ngôn ngữ của các em hay gây áp lực lớn cho gần nửa số học sinh có mức phát triển trí óc thông thường chân thành cám ơn giáo sư thuyết và mọi người","1","1","0","1","0","1","0","victsd_train","0"
"loại cầu xoay này ở halan tôi từng chứng kiến và không chỉ 1 cái họ thường mở đường cho tàu đường sông đi qua","0","0","0","0","0","0","0","victsd_train","0"
"chắc nó nghĩ mình là cá heo dễ thương quá","0","0","0","0","0","0","0","victsd_train","0"
"tốt đấy nhưng thấy cấn cấn gì đấy khi thấy mình hoàn toàn thành đất nhanh quá và biến mất","0","0","0","0","0","0","0","victsd_train","0"
"bèo nhỉ tính sau này con học bk nhưng kiểu này học trường nào gần nhà tiên đi lại là ok chứ nhà ở thủ đức mà bọc một dọc xuống quận 11 học thì trời mưa gió hơi bị phiêu nhà ở tp mà đi ở trọ thì cũng ko hay lắm haiza","0","0","0","0","0","0","0","victsd_train","0"
"những lúc sa cơ lỡ bước thì ngoài bố mẹ thì anh em chính là nơi để về trong trường hợp này anh em nhà bạn đã không phải với nhau rồi tuy nhiên cũng cần xem lại bản thân và hỏi thêm một câu tại sao nữa các cụ xưa có câu tiền bạc nhẹ oán nào sinh nếu quá coi trọng tiền bạc thì bạn có về ở bên họ thì cuộc đời này cũng chẳng sung sướng gì còn nếu bạn lấy để bán thì về già bạn cũng chẳng thấy vui gì nói chung trường hợp này tình và lý khó lòng chung đôi","1","1","0","1","0","1","0","victsd_valid","0"
"bản án hơi nặng rồi","1","1","0","0","0","0","0","victsd_valid","0"
"mong trump tái cử","0","0","0","0","0","0","0","victsd_train","0"
"hy vọng mọi việc tiến triển tốt đẹp","0","0","0","0","0","0","0","victsd_valid","0"
"điện mặt trời trong những năm gần đây do tiến bộ công nghệ nên giá đầu tư đã thấp hơn nhiều so với trước thực sự đã thu hút được các nguồn vốn tư nhân và là cứu cánh cho điện lực việt nam trong những năm tới thiếu hụt đầu tư điện và sản lượng điện vn","1","1","0","1","0","1","0","victsd_train","0"
"tuấn kiệt sẽ là nhà vô địch tin tôi đi haha","0","0","0","0","0","0","0","victsd_valid","0"
"bài viết hay nhiều tư liệu bởi kiến thức rộng rãi của tác giả giúp độc giả hiểu biết hơn về lịch sử và quá trình chế tạo máy bay thân rộng thương trường là chiến trường các âm mưu của boeing bọc đường khiến airbus chật vật đối phó","1","1","0","1","0","1","0","victsd_valid","0"
"tất cả các biển báo này đều có trong luật từ lâu tài xế nào cũng phải biết nhưng khoảng 6 năm trước khi giao thông công chánh cắm biển trộn làn gần các ngã tư cộng với việc kẹt xe các tài xế nghiễm nhiên tự đi vào lane quẹo trái hay phải dù đi thẳng vào","1","1","0","1","0","1","0","victsd_test","0"
"tình khúc vàng mình thấy cũng bình thường nhưng tất cả những bài có giọng hát của a bo mình nghe đều thích","0","0","0","0","0","0","0","victsd_train","0"
"ông ta thi ch sô ng ơ như ng nơi ma mi nh co nhiê u ki niê m","0","0","0","0","0","0","0","victsd_train","0"
"dòng phim khoa học viễn tưởng thường nhìn rất chi là ảo diệu và phi lý nhưng dưới bàn tay của nolan thì nó lại mang đến cảm giác thật và logic đến kinh ngạc","0","0","0","0","0","0","0","victsd_test","0"
"ngày sinh nhật tệ nhất","1","1","0","0","0","0","0","victsd_train","0"
"hết hồn tưởng lượt về giữa bm vs bacelona dạo này không biết sao bi ám con số 8","0","0","0","0","0","0","0","victsd_train","0"
"đeo khẩu trang mà thấy cái miệng vẫn xinh","0","0","0","0","0","0","0","victsd_valid","0"
"rất cảm ơn nhóm thiện nguyện đội ngũ y bác sĩ đã cho con cơ hội sống chúc con mau lớn","1","1","0","1","0","1","0","victsd_train","0"
"nếu trả về tự nhiên thì ai sẽ nuôi những cần thủ đây trong khi con cá đã quá già rồi ai cũng có giới hạn thôi đừng miễn cưỡng dù nó có qgiữ uý hiếm tới mấy trừ khi nó là vật vô tri thì còn được","0","0","0","0","0","0","0","victsd_test","0"
"sẽ có một ngày tinh tinh nhận thấy cần có một chiếc thuyền truyền thuyết đảo tinh tinh bắt đầu","0","0","0","0","0","0","0","victsd_train","0"
"kiểu dáng soluto đẹp nhà em cọc rồi attrage cũng có xem mà ko ưng bằng","0","0","0","0","0","0","0","victsd_valid","0"
"đi bị đe dọa nhìu lần vả lại người yêu còn bị đa nh nên bị kích động mong hình phạt nhẹ hơn","0","0","0","0","0","0","0","victsd_train","0"
"tuy rằng quan trọng trong đời sống nhưng thì tiền của cũng chỉ là vật ngoại thân khi chết chẳng mang đi được có thể đến độ tuổi nào đó con người ta mới sáng tỏ được không quá vui mất chẳng buồn nhiều suy cho cùng tất cả cũng chỉ là bụi đất mà thôi","0","0","0","0","0","0","0","victsd_train","0"
"tôi chỉ xài bánh mộc từ bạn bè và các thường hiệu truyền thống các loại vỏ cao cấp thực sự không có nhu cầu vì chung quy vỏ đắt hơn bánh","1","1","0","1","0","1","0","victsd_valid","0"
"phần thưởng cho các em thi tuần quá ít so với giải thưởng trò chơi trên truyền hình các em học giỏi thì ở đâu cũng giúp ích cho đất nước","1","1","0","1","0","1","0","victsd_train","0"
"trường hợp này ngay cả con người cũng không phải ngoại lệ","0","0","0","0","0","0","0","victsd_train","0"
"đáng khen thưởng các đồng chí ca hình sự điều tra về mảng tội phạm ma túy bởi chỉ cần lọt 1 hai đối tượng xã hội sẽ nhiều người khổ cảm ơn bộ công an","1","1","0","1","0","1","0","victsd_train","0"
"khi con người huỷ diệt môi trường sống và nơi mà chúng coi như nhà ở thì đây là những phản ứng có phần vô vọng với các loài động vật hoang dã","1","1","0","1","0","1","0","victsd_train","0"
"đối với cá nhân tôi thì tình khúc vàng vẫn không chơi lại đi về nơi xa cảm xúc của đi về nơi xa cực kỳ mạnh mẽ và hòa âm phối khí của ca khúc rất đặc sắc","0","0","0","0","0","0","0","victsd_test","0"
"nói gì thì nhiệm kỳ tới trump vẫn hoàn hảo nhất để làm tổng thống mỹ","0","0","0","0","0","0","0","victsd_train","0"
"cơ bản nhất là vệ sinh từ khâu chăn nuôi và đặc biệt là giết mổ kinh khủng nhất là lấy tiết ở khu giết mổ tập trung nước dịch nước phân bám vào lông vào da lợn sau đó theo tiết chảy vào thau các bạn thử tưởng tượng xem","1","1","1","1","1","1","0","victsd_test","0"
"quá xuất sắc","0","0","0","0","0","0","0","victsd_valid","0"
"cần tập trung vào năng lượng tái tạo hạn chế bớt việc xây đập thủy điện","0","0","0","0","0","0","0","victsd_train","0"
"mô phật không phải người nữa rồi a di đà phật","0","0","0","0","0","0","0","victsd_test","0"
"chúc cô luôn vui khoẻ và chúc các lãonghẹ sĩ dồi dào sưc khoẻ","1","1","0","1","0","1","0","victsd_test","0"
"rất ngưỡng mộ các ông chồng của cô này","1","1","0","1","0","1","0","victsd_train","0"
"tử thần đã đầu hàng trước sự chiến đấu kiên cường của y bs bv chợ rẩy và bệnh nhân bái phục","0","0","0","0","0","0","0","victsd_train","0"
"sau 4 năm thê gioi đã co thêm công xương sản xuât mơi la asean india công xương châu phi công xương china thê gioi đã thay đôi rât nhiêu","0","0","0","0","0","0","0","victsd_train","0"
"ai đã từng đi qua đây chỉ muốn chửi thề","0","0","0","0","0","0","0","victsd_train","0"
"giống nole thế","0","0","0","0","0","0","0","victsd_train","0"
"căn nhà nhìn đẹp quá","0","0","0","0","0","0","0","victsd_train","0"
"mọi đứa trẻ khi sinh ra đều là 1 thiên thần và cháu cũng vậy điều hạnh phúc nhất là cháu có 1 người bố tuyệt vờicon chú tuy có vẻ may mắn hơn cháu nhưng con trai của chú lại không có được 1 người bố tuyệt vời như cháu cháu sẽ thành công chú tin chắc như thế","0","0","0","0","0","0","0","victsd_train","0"
"ko có son10 của barcelona thì bayern munich khó mà thắng đậm như trận 8 2","0","0","0","0","0","0","0","victsd_train","0"
"nếu không mở đường bay thì nhiều hãng hàng không sợ không thể trụ nổi kể cả những ngành kinh tế phụ trợ du lịch dịch vụ quan trọng là quy trình để thực hiện việc đưa đón và giám sát cách ly như thế nào điều để chúng ta có thể lạc quan là trước khi nhập cảnh vào việt nam tất cả hành khách đều đã được xét nghiệm âm tính trong vòng 3 ngày tại cơ sở được cơ quan có thẩm quyền chỉ định ngoài những người nhập cảnh hợp pháp thì chúng ta cần phải thắt chặt quản lý người nhập cảnh bất hợp pháp từ đường mòn đường biển đó mới là nguy cơ tiềm tàng mong rằng chúng ta có thể bình an đến lúc vacxin được phát hành rộng rãi","0","0","0","0","0","0","0","victsd_train","0"
